unique_pathways,a_in_pathway_entangled,b_out_pathway_entangled,c_in_pathway_not_entangled,d_out_pathway_not_entangled,odds_ratios,two_sided_p_values,corrected_p_values,enrich_p_values,deplete_p_values
R-HSA-4570464,30,11525,13,8936,1.78922805377986,0.09009052022806152,0.2934766946823216,0.05072442314218484,0.9749383162094867
R-HSA-4615885,32,11523,11,8938,2.256368279447171,0.020044271313225465,0.10404164384859656,0.011183461238512186,0.9955266236527914
R-HSA-5578749,35,11520,37,8912,0.7318134153558354,0.19202545263398516,0.48571143901537417,0.9254425359762665,0.11379520042750976
R-HSA-5619107,25,11530,4,8945,4.848439520793219,0.0010560500287080448,0.012974328924127409,6.243557297497822e-4,0.9998834975289161
R-HSA-6784531,41,11514,14,8935,2.272488921360956,0.006259124718295947,0.04513985578964427,0.004053770728249307,0.9983580182006679
R-HSA-9705671,75,11480,46,8903,1.2644239422819643,0.2323143477190854,0.5568292615340397,0.1226507191303196,0.9111667042272928
R-HSA-5635838,14,11541,4,8945,2.7125512438620634,0.09405382867236173,0.3031720114626353,0.05207385515928013,0.9840698694860706
R-HSA-2565942,47,11508,38,8911,0.9577040664197435,0.9128249334964703,1,0.6221353297677388,0.4631403623105728
R-HSA-380259,39,11516,29,8920,1.0416733068636,0.9030684861023826,1,0.4846312033824367,0.6116399457688964
R-HSA-380270,45,11510,35,8914,0.9957303714239957,0.9999999999999999,1,0.5542627065414918,0.5355215756013467
R-HSA-380284,39,11516,29,8920,1.0416733068636,0.9030684861023826,1,0.4846312033824367,0.6116399457688964
R-HSA-5620912,54,11501,42,8907,0.9957270299234814,1,1,0.5509558909510601,0.531078368368685
R-HSA-8854518,41,11514,30,8919,1.058659187073489,0.904716556306624,1,0.4554730039557108,0.63753986929653
R-HSA-977443,17,11538,0,8949,Inf,7.527042118374024e-5,0.0019265643517266849,5.802303671543082e-5,1
R-HSA-2122948,16,11539,15,8934,0.8258713610516054,0.59272148116943,0.874640483537594,0.7632570854181234,0.3603622528186113
R-HSA-2644606,28,11527,29,8920,0.747169258625602,0.28654027144099486,0.6045746649638263,0.8914394022856876,0.16626073755191062
R-HSA-2691232,7,11548,8,8941,0.6774885045108359,0.4503642054403666,0.7897922915691974,0.8454035170364499,0.30757528006656015
R-HSA-2894862,28,11527,29,8920,0.747169258625602,0.28654027144099486,0.6045746649638263,0.8914394022856876,0.16626073755191062
R-HSA-2979096,10,11545,12,8937,0.6451087522232706,0.3902264297671967,0.7435986611171121,0.8932555151636499,0.20656263499051156
R-HSA-9013507,13,11542,11,8938,0.9151917759680128,0.8396110586137779,1,0.6657495509565801,0.4923452684281186
R-HSA-606279,14,11541,39,8910,0.2771558217369599,1.133951879828958e-5,4.0673476761718375e-4,0.9999975413946084,9.396838417955386e-6
R-HSA-170670,8,11547,6,8943,1.03265143342641,1,1,0.5870583351458128,0.6241781147324352
R-HSA-381771,6,11549,15,8934,0.3094464137136963,0.013885790542971413,0.08004452822712584,0.9974601803455366,0.009425167572325076
R-HSA-392170,5,11550,17,8932,0.22746627344368336,0.0019299051962957893,0.01994853928863436,0.9997135587860487,0.0014136351667508274
R-HSA-418555,42,11513,104,8845,0.31027671971387727,2.0220987219432932e-11,3.952283865616437e-9,0.9999999999962714,1.2307135215619239e-11
R-HSA-9009391,24,11531,31,8918,0.5987819192453597,0.07579021712377247,0.2684496982143506,0.9789342296257487,0.03904736612221868
R-HSA-9634597,18,11537,26,8923,0.5354735077587804,0.0471638485028187,0.19132504581332113,0.986499932956622,0.028163924887625987
R-HSA-9660821,19,11536,23,8926,0.6392107851147365,0.16213820671029291,0.4340298807691369,0.9457027814661132,0.09753279626458677
R-HSA-9717207,14,11541,27,8922,0.4008670255080624,0.006607865534427754,0.04688749471623654,0.9987523012458566,0.0034116820222364367
R-HSA-9796292,8,11547,6,8943,1.03265143342641,1,1,0.5870583351458128,0.6241781147324352
R-HSA-5620922,18,11537,5,8944,2.7906790402760655,0.03612454889436597,0.1604655191994521,0.025259569829124657,0.992220296722873
R-HSA-9772755,32,11523,10,8939,2.4822666665692195,0.011798442401055856,0.06988058171424268,0.006189909691495537,0.9977393559188412
R-HSA-1461957,28,11527,10,8939,2.1712499892310517,0.03330153780506271,0.15293875345160843,0.02126113614098799,0.9912861564257517
R-HSA-390918,4,11551,1,8948,3.098387369465698,0.39497193999801955,0.7435986611171121,0.27691766686540725,0.9431811146446938
R-HSA-9033241,44,11511,16,8933,2.134010750174957,0.008683988597837701,0.05798315368121446,0.00497552032826602,0.9978494234390578
R-HSA-1300642,4,11551,5,8944,0.6194693487324234,0.5163318515864852,0.800947677424923,0.8543902575186605,0.3469020844658014
R-HSA-198693,6,11549,3,8946,1.5491906774975384,0.740063963972888,0.9827903165791902,0.39316187950708714,0.8305702328793161
R-HSA-5674400,17,11538,8,8941,1.6466588849647503,0.3136930049321377,0.6403223371380875,0.16547988528753146,0.9175550082485376
R-HSA-9614399,4,11551,8,8941,0.38703907061438736,0.1454784398357634,0.4038489509918778,0.9713633043801163,0.09434668528153099
R-HSA-9615017,16,11539,14,8935,0.884955773641128,0.8542433932522002,1,0.6994535560056152,0.437610671175942
R-HSA-211945,22,11533,1,8948,17.068293327046995,5.69725019211602e-5,0.0015505174573480307,3.487418783431483e-5,0.9999981495951036
R-HSA-211976,24,11531,1,8948,18.6230168363402,1.736921991739115e-5,5.745203511137074e-4,1.1968259616046652e-5,0.9999994133794605
R-HSA-211981,23,11532,0,8949,Inf,2.0087989544267872e-6,1.0283137504803792e-4,1.8504048964535917e-6,1
R-HSA-8937144,7,11548,0,8949,Inf,0.021050286080995118,0.10404164384859656,0.018037440480666408,1
R-HSA-9013424,33,11522,4,8945,6.404375023672779,3.413082578439462e-5,0.0010191843810617837,1.6682971666366905e-5,0.9999975822509231
R-HSA-6798695,327,11228,151,8798,1.6968392500443503,5.4409439181503397e-8,4.499242086162781e-6,3.143178990901719e-8,0.9999999817768384
R-HSA-193144,6,11549,0,8949,Inf,0.03891981224694475,0.16504456870006154,0.03201415317107108,1
R-HSA-432720,21,11534,14,8935,1.1619771108171797,0.7347361766737207,0.9813370467192383,0.3985035378565553,0.7257862552034158
R-HSA-75896,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-9033500,5,11550,2,8947,1.936504437861731,0.7064548381615862,0.9552691207845347,0.34326283868393775,0.8841255706865008
R-HSA-141444,46,11509,46,8903,0.773584242315617,0.24650659259684243,0.5601097833697817,0.9090062404401624,0.130172489913111
R-HSA-1257604,65,11490,18,8931,2.8066528339282804,3.3240595370748924e-5,0.001006581409114228,2.339067040133183e-5,0.9999920704580725
R-HSA-6804757,24,11531,11,8938,1.6911390564622784,0.17303454350477987,0.454627921099184,0.09766152420213714,0.9503757045141934
R-HSA-8986944,14,11541,2,8947,5.426288925986258,0.011280436535669057,0.06854120118690553,0.00881428966810503,0.9986187136432234
R-HSA-9031628,11,11544,27,8922,0.31488967347339586,8.397878917521934e-4,0.011724311475761142,0.9998321117732997,5.79679595618065e-4
R-HSA-73614,10,11545,1,8948,7.7485477207485465,0.02899322245258925,0.13791023954218337,0.01730923394156959,0.998183052936287
R-HSA-373080,35,11520,15,8934,1.8094868979342282,0.0626643283693911,0.23973008184019728,0.03388003958739333,0.9831989687713518
R-HSA-72187,48,11507,9,8940,4.143283228484007,1.1268128323372944e-5,4.0673476761718375e-4,7.246613066854056e-6,0.9999983488280724
R-HSA-73856,52,11503,14,8935,2.8848744057217077,1.6319558906315073e-4,0.0034195678886361587,1.145753507551994e-4,0.9999626041705707
R-HSA-77289,12,11543,8,8941,1.1618505614377317,0.8241735325613798,1,0.46287284115059557,0.7073883774025389
R-HSA-199992,3,11552,4,8945,0.5807693877236932,0.47906642879114764,0.7961469592176872,0.864132707742439,0.36319199947764846
R-HSA-5693565,29,11526,31,8918,0.7238306752852771,0.24083579667382474,0.5601097833697817,0.9164837099475747,0.13064650472662484
R-HSA-5578775,35,11520,19,8930,1.4279253225561053,0.21961739270272998,0.5323307714891425,0.13141826078029528,0.9192828265538465
R-HSA-936837,43,11512,12,8937,2.781610196384015,9.483156541271235e-4,0.012585670718353799,6.061216931117242e-4,0.999797312543542
R-HSA-8950505,24,11531,13,8936,1.4306589390198845,0.32364899069153075,0.6495663325160637,0.19033902362774494,0.8878629376770673
R-HSA-1299308,3,11552,0,8949,Inf,0.2620792753813955,0.5601097833697817,0.17895541833594594,1
R-HSA-5576886,19,11536,0,8949,Inf,2.205087675011439e-5,7.076027613842678e-4,1.840298812553489e-5,1
R-HSA-451927,1,11554,1,8948,0.7744659922268098,1,1,0.8095221507604998,0.6824249989852363
R-HSA-114516,2,11553,3,8946,0.5162548030267982,0.6590297962340058,0.9188807145934581,0.8819457268673875,0.38211212936859873
R-HSA-114608,76,11479,50,8899,1.1783545625015288,0.4175706063746975,0.7723214500753843,0.20952853649940206,0.8388281068870096
R-HSA-432722,31,11524,23,8926,1.043973408019857,0.8918760543805793,1,0.49484558799229306,0.6132369377148904
R-HSA-6802952,51,11504,13,8936,3.047120830976768,1.20008606942111e-4,0.0026876927596410274,7.703673698462992e-5,0.9999761893659865
R-HSA-140534,11,11544,4,8945,2.130770022157988,0.20527080510777374,0.5038039166457917,0.14278892537380655,0.9473654360416546
R-HSA-166016,11,11544,7,8942,1.2172188482941169,0.8137702959003205,1,0.4370439590626142,0.7378221017194607
R-HSA-166058,20,11535,6,8943,2.5841546143622662,0.04597994708950968,0.19084340973445135,0.024943367613761314,0.9916302738200174
R-HSA-166166,4,11551,1,8948,3.098387369465698,0.39497193999801955,0.7435986611171121,0.27691766686540725,0.9431811146446938
R-HSA-2562578,7,11548,2,8947,2.7115135813530733,0.31503950960202337,0.6403223371380875,0.16942976712068392,0.9543411137468331
R-HSA-5602498,12,11543,5,8944,1.8595535537128831,0.32885652214867367,0.6498543406430591,0.17439616558036486,0.9261396325987763
R-HSA-5603041,13,11542,5,8944,2.0146785268494747,0.23534193441234866,0.5601097833697817,0.13050529923027723,0.9479261448407199
R-HSA-5686938,14,11541,8,8941,1.3557322556592009,0.5274654972192557,0.8123269643187915,0.32090286222874376,0.816336205223315
R-HSA-936964,8,11547,9,8940,0.6882239231785955,0.47100433814977105,0.7961469592176872,0.8455396434316911,0.2966081725694058
R-HSA-937041,12,11543,10,8939,0.9292951468370728,1,1,0.6527835018068446,0.5137227271237268
R-HSA-937072,8,11547,7,8942,0.8850354756780924,0.801598561351543,1,0.6924247199334399,0.505137251543361
R-HSA-9707616,28,11527,18,8931,1.2052169269267388,0.5560988138661699,0.840639904396974,0.3214554984825585,0.7774686912301959
R-HSA-975163,8,11547,7,8942,0.8850354756780924,0.801598561351543,1,0.6924247199334399,0.505137251543361
R-HSA-9820960,13,11542,10,8939,1.0068184233896673,1,1,0.5801148571232014,0.5859054842367488
R-HSA-9824878,6,11549,8,8941,0.5806604966167728,0.4199996417968863,0.7723214500753843,0.9006722789741999,0.22598658827828788
R-HSA-611105,31,11524,60,8889,0.3985451816129658,2.7080173327967144e-5,8.562113625754318e-4,0.9999944616320293,1.4535208622031358e-5
R-HSA-6799198,18,11537,39,8910,0.35646194748081494,2.3384982186074111e-4,0.004612634100922875,0.9999543175521446,1.3649643237774328e-4
R-HSA-2142850,2,11553,3,8946,0.5162548030267982,0.6590297962340058,0.9188807145934581,0.8819457268673875,0.38211212936859873
R-HSA-3371378,7,11548,3,8946,1.8075245356686664,0.5289570930447944,0.8123269643187915,0.2955035493090501,0.8846018538171878
R-HSA-5213460,16,11539,5,8944,2.480212146502944,0.07890491281177682,0.27572695799734637,0.05040894427133653,0.9829011791010388
R-HSA-5218900,7,11548,3,8946,1.8075245356686664,0.5289570930447944,0.8123269643187915,0.2955035493090501,0.8846018538171878
R-HSA-6803211,7,11548,5,8944,1.0843272778179163,1,1,0.5652059836238672,0.6612832926971506
R-HSA-69416,7,11548,3,8946,1.8075245356686664,0.5289570930447944,0.8123269643187915,0.2955035493090501,0.8846018538171878
R-HSA-75158,6,11549,2,8947,2.323975175598405,0.47908014350169603,0.7961469592176872,0.24400713791615145,0.9268364735540515
R-HSA-420499,13,11542,27,8922,0.37220319570354926,0.0035114818673701604,0.029840656185161442,0.9993234894451604,0.0019866198700776837
R-HSA-375276,39,11516,66,8883,0.4558182284189297,9.975914188053237e-5,0.00238313505603494,0.9999758835860444,5.532190573240446e-5
R-HSA-174084,35,11520,28,8921,0.9679784674419403,0.8994985409542318,1,0.6025883680620435,0.4974868571172359
R-HSA-187577,35,11520,24,8925,1.1297919689830815,0.694621238240131,0.9552691207845347,0.37321181212821264,0.7215489413399929
R-HSA-68867,48,11507,30,8919,1.240135892408128,0.4235148423301259,0.7723214500753843,0.2093993104071088,0.8507628241418105
R-HSA-8941858,33,11522,20,8929,1.2786551810044007,0.40873318882555676,0.7679592852594236,0.23374754897305408,0.8431103378073304
R-HSA-9604323,32,11523,20,8929,1.2398024671941428,0.48647018952647453,0.7961469592176872,0.2708296020040678,0.8141073616637892
R-HSA-9762114,31,11524,20,8929,1.200956431092743,0.5735555143946534,0.8599333026140201,0.31132847518326817,0.7814392987146135
R-HSA-901032,8,11547,13,8936,0.47624673480262647,0.12203403286153527,0.3726891628583819,0.9715040314595598,0.07162508859019878
R-HSA-201451,19,11536,12,8937,1.2266039669636477,0.717671452181701,0.9661826062558905,0.3573091993630902,0.7676407716491809
R-HSA-391160,8,11547,6,8943,1.03265143342641,1,1,0.5870583351458128,0.6241781147324352
R-HSA-3299685,22,11533,7,8942,2.4366474304250754,0.03879158913690018,0.16504456870006154,0.024274777375623162,0.9912948960545986
R-HSA-6803544,3,11552,1,8948,2.323631465692943,0.6369831639988117,0.9027777208948222,0.4133057483718049,0.8991613583426736
R-HSA-456926,15,11540,16,8933,0.7257290231241141,0.3723407064414744,0.7166808584146552,0.8589603061986246,0.23674291458187657
R-HSA-201722,21,11534,35,8914,0.46372052591464547,0.006430851382630768,0.04593465273307692,0.998529967227779,0.003430889353089261
R-HSA-2173796,13,11542,23,8926,0.4371251985106865,0.017736811933713535,0.09439144964723788,0.9955170252228679,0.011441620603881677
R-HSA-3769402,22,11533,20,8929,0.8516435662059096,0.6420454835864797,0.9075593620716182,0.7512476558045681,0.3559855675804865
R-HSA-381426,60,11495,64,8885,0.7246554407559682,0.08409467933601848,0.28517911762214465,0.9698661314261646,0.0446950582355187
R-HSA-8957275,51,11504,56,8893,0.7040356342930203,0.07831353224630122,0.27572695799734637,0.9718260601013262,0.04322320121559994
R-HSA-2559580,42,11513,49,8900,0.662628638257385,0.05625317000932253,0.21752574733820762,0.9804946332997254,0.03187796091438315
R-HSA-3899300,26,11529,16,8933,1.259081841536567,0.534812260201425,0.8207325906017585,0.2860599160059928,0.8105068212952773
R-HSA-4655427,6,11549,9,8940,0.5160872660266939,0.29738540833735666,0.620153858317475,0.9375181202660329,0.15459648296355008
R-HSA-8939243,20,11535,16,8933,0.9680201382399379,1,1,0.6068241597292768,0.5255405765903072
R-HSA-8943724,36,11519,23,8926,1.2128651673277318,0.51269224584008255,0.800947677424923,0.278451058660007,0.8030818325158634
R-HSA-9609523,5,11550,14,8935,0.276299982181937,0.010072245359328104,0.06483630994777073,0.9981096257780859,0.007889573710205725
R-HSA-112382,42,11513,16,8933,2.036663749789383,0.016313773110952057,0.0900058189771112,0.008663570045874137,0.9960983693405487
R-HSA-113418,25,11530,8,8941,2.4231629656579283,0.03343312284756091,0.15293875345160843,0.017033739338722403,0.9937765543180942
R-HSA-167152,31,11524,14,8935,1.71676900774404,0.09883731088112865,0.31434943549471395,0.05935836791798637,0.9694441253078191
R-HSA-167158,25,11530,8,8941,2.4231629656579283,0.03343312284756091,0.15293875345160843,0.017033739338722403,0.9937765543180942
R-HSA-167160,21,11534,6,8943,2.713590162938981,0.031118547166378716,0.1435726961538932,0.017705450075804263,0.994297623504538
R-HSA-167200,30,11525,13,8936,1.78922805377986,0.09009052022806152,0.2934766946823216,0.05072442314218484,0.9749383162094867
R-HSA-167238,19,11536,12,8937,1.2266039669636477,0.717671452181701,0.9661826062558905,0.3573091993630902,0.7676407716491809
R-HSA-167242,16,11539,7,8942,1.7712275839555944,0.21566239060343823,0.5251122761012369,0.14242104953789408,0.934090423295923
R-HSA-167243,19,11536,12,8937,1.2266039669636477,0.717671452181701,0.9661826062558905,0.3573091993630902,0.7676407716491809
R-HSA-167246,28,11527,13,8936,1.669664911612238,0.15547536233330903,0.4209975176531668,0.08161919196886734,0.9573415299770212
R-HSA-167287,20,11535,13,8936,1.1918136649580915,0.7263447101970737,0.9760257043273177,0.37842207982081194,0.7464116584053182
R-HSA-167290,20,11535,13,8936,1.1918136649580915,0.7263447101970737,0.9760257043273177,0.37842207982081194,0.7464116584053182
R-HSA-674695,53,11502,28,8921,1.4680791802310211,0.11574565682066015,0.3555045173777419,0.06091269722791049,0.9622184739738053
R-HSA-6796648,44,11511,18,8931,1.896491070759301,0.02086400262476552,0.10404164384859656,0.012900823634676437,0.9937648715934211
R-HSA-6807505,46,11509,28,8921,1.2734162485214797,0.3484320619874088,0.6837111516179549,0.186606794721421,0.8703901369865955
R-HSA-72086,23,11532,6,8943,2.9725144741261067,0.013924024910207005,0.08004452822712584,0.008705103945401367,0.9974058465949545
R-HSA-75955,40,11515,16,8933,1.939350277029333,0.02994025402101474,0.1412133525168895,0.01475594010723973,0.9930658188286161
R-HSA-77075,21,11534,6,8943,2.713590162938981,0.031118547166378716,0.1435726961538932,0.017705450075804263,0.994297623504538
R-HSA-167161,29,11526,18,8931,1.2483663751105414,0.5563863181194856,0.840639904396974,0.2782698528512842,0.8120650289359419
R-HSA-167162,29,11526,18,8931,1.2483663751105414,0.5563863181194856,0.840639904396974,0.2782698528512842,0.8120650289359419
R-HSA-167172,29,11526,18,8931,1.2483663751105414,0.5563863181194856,0.840639904396974,0.2782698528512842,0.8120650289359419
R-HSA-6804756,72,11483,20,8929,2.7990948354797296,1.2503317561982658e-5,4.26700519972424e-4,8.95593445322337e-6,0.999996942310583
R-HSA-73776,29,11526,18,8931,1.2483663751105414,0.5563863181194856,0.840639904396974,0.2782698528512842,0.8120650289359419
R-HSA-73779,29,11526,18,8931,1.2483663751105414,0.5563863181194856,0.840639904396974,0.2782698528512842,0.8120650289359419
R-HSA-75953,29,11526,18,8931,1.2483663751105414,0.5563863181194856,0.840639904396974,0.2782698528512842,0.8120650289359419
R-HSA-76042,29,11526,18,8931,1.2483663751105414,0.5563863181194856,0.840639904396974,0.2782698528512842,0.8120650289359419
R-HSA-444209,1,11554,4,8945,0.1935365318515119,0.17487315848791868,0.454627921099184,0.9841727297186568,0.11805427313261253
R-HSA-140342,9,11546,4,8945,1.7430818085289514,0.41255487184866707,0.7679592852594236,0.2589447791432289,0.8897993225643517
